<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SBRF;D;190404;000000;20919;21416;20705;20778;705950
SBRF;D;190405;000000;20790;21228;20746;21198;448008
SBRF;D;190406;000000;21198;21733;21173;21720;508623
SBRF;D;190409;000000;21720;22255;21707;22246;492053
SBRF;D;190410;000000;22256;22799;22133;22693;719171
SBRF;D;190411;000000;22695;23459;22695;23360;911091
SBRF;D;190412;000000;23379;23620;22656;22826;1025206
SBRF;D;190413;000000;22840;23237;22624;22933;794640
SBRF;D;190416;000000;22942;23200;22654;22862;633929
SBRF;D;190417;000000;22880;22944;22181;22420;848503
SBRF;D;190418;000000;22428;22561;22158;22356;643850
SBRF;D;190419;000000;22356;22356;22023;22321;688537
SBRF;D;190420;000000;22318;22319;22130;22244;181894
SBRF;D;190423;000000;22251;22568;22227;22426;590339
SBRF;D;190424;000000;22440;22704;22303;22430;679762
SBRF;D;190425;000000;22426;22559;22312;22466;462698
SBRF;D;190426;000000;22478;22519;21640;21657;858319
SBRF;D;190427;000000;21657;21657;21105;21238;722321
SBRF;D;190430;000000;21242;21818;21196;21768;655302
SBRF;D;190501;000000;21768;21789;21251;21545;782486
SBRF;D;190503;000000;21538;21939;21450;21908;431376
SBRF;D;190504;000000;21893;22262;21694;22149;589925
SBRF;D;190507;000000;22121;22197;21552;22150;591602
SBRF;D;190508;000000;22132;22270;21804;21885;505007
SBRF;D;190509;000000;21897;22058;21751;21823;474087
SBRF;D;190511;000000;21822;21822;21422;21590;525229
SBRF;D;190514;000000;21583;21650;21189;21292;667034
SBRF;D;190515;000000;21319;21841;21260;21671;702054
SBRF;D;190516;000000;21671;21877;21210;21702;666246
SBRF;D;190517;000000;21701;21920;21522;21558;484525
SBRF;D;190518;000000;21558;21584;21335;21423;363877
SBRF;D;190521;000000;21450;21678;21240;21368;456713
SBRF;D;190522;000000;21383;22155;21342;22116;566496
SBRF;D;190523;000000;22110;22487;21811;22279;608493
