<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
PLT;D;180111;000000;960.6;972.5;957.6;969.2;297
PLT;D;180112;000000;969.6;983.2;969.6;981.3;309
PLT;D;180113;000000;983;998.4;983;998.1;481
PLT;D;180116;000000;995.9;1002;995.5;1001;243
PLT;D;180117;000000;993.3;1003;987.1;999;300
PLT;D;180118;000000;996;1008.9;996;1007.9;214
PLT;D;180119;000000;1000.3;1005.7;999;999;132
PLT;D;180120;000000;1003.3;1013.7;998.5;1010.6;410
PLT;D;180123;000000;1013.5;1021.6;997.9;1003.2;946
PLT;D;180124;000000;1002.8;1010.4;993;1010.4;757
PLT;D;180125;000000;1007.8;1027.1;1007.8;1021;1006
