<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
ROSN;D;130716;000000;24813;24940;24520;24899;8777
ROSN;D;130717;000000;24897;24975;24525;24663;10474
ROSN;D;130718;000000;24661;25208;24625;25045;20350
ROSN;D;130719;000000;25037;25124;24419;24537;17665
ROSN;D;130720;000000;24529;24909;24407;24536;10612
ROSN;D;130723;000000;24540;24600;24240;24410;12650
ROSN;D;130724;000000;24539;24855;24474;24475;7019
ROSN;D;130725;000000;24514;24620;24311;24311;9014
ROSN;D;130726;000000;24358;24401;24156;24349;7295
ROSN;D;130727;000000;24320;24482;24051;24360;6010
ROSN;D;130730;000000;24321;24356;23984;24150;6707
ROSN;D;130731;000000;24158;24300;23701;23837;9804
ROSN;D;130801;000000;23836;24057;23551;23804;10726
ROSN;D;130802;000000;23736;24249;23720;24220;11231
ROSN;D;130803;000000;24239;24288;23760;23840;11578
ROSN;D;130806;000000;23899;24189;23865;24040;4403
ROSN;D;130807;000000;23995;24053;23470;23470;9211
ROSN;D;130808;000000;23461;23687;23290;23300;12492
ROSN;D;130809;000000;23350;23490;22915;23156;15185
ROSN;D;130810;000000;23149;23564;22911;23488;8346
ROSN;D;130813;000000;23476;23720;23365;23720;8662
ROSN;D;130814;000000;23731;24031;23678;23840;8839
ROSN;D;130815;000000;23819;24011;23710;23890;6445
ROSN;D;130816;000000;23880;24103;23351;23523;15581
ROSN;D;130817;000000;23477;23551;23001;23148;19351
ROSN;D;130820;000000;23111;23316;22932;22932;8335
ROSN;D;130821;000000;22931;23011;22731;22940;11603
ROSN;D;130822;000000;22890;23050;22685;22914;14419
ROSN;D;130823;000000;22910;23640;22761;23380;23928
ROSN;D;130824;000000;23450;23868;23374;23571;20985
ROSN;D;130827;000000;23693;23793;23432;23439;6288
ROSN;D;130828;000000;23439;23746;23231;23390;19451
ROSN;D;130829;000000;23491;23986;23131;23851;34216
ROSN;D;130830;000000;23909;24423;23873;24349;22265
ROSN;D;130831;000000;24378;24960;24294;24580;31926
ROSN;D;130903;000000;24629;24750;24425;24516;11318
ROSN;D;130904;000000;24550;24700;24452;24540;12806
ROSN;D;130905;000000;24571;25070;24434;24925;16658
