<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
Eu;D;161112;000000;71912;72604;71420;71954;119717
Eu;D;161115;000000;71902;72265;71453;71460;95065
Eu;D;161116;000000;71490;71509;69380;69390;94463
Eu;D;161117;000000;69435;70850;69370;69753;116104
Eu;D;161118;000000;69760;70195;69104;69416;108484
Eu;D;161119;000000;69379;69680;68901;68987;92510
Eu;D;161122;000000;68950;68951;68201;68306;62863
Eu;D;161123;000000;68301;68560;67875;68170;97421
Eu;D;161124;000000;68168;68950;68168;68422;123650
Eu;D;161125;000000;68416;68667;68251;68390;68279
Eu;D;161126;000000;68456;69227;68456;69120;99133
Eu;D;161129;000000;69127;69820;68710;69058;114509
Eu;D;161130;000000;69095;69843;69032;69579;89976
Eu;D;161201;000000;69550;69757;68060;68290;151130
Eu;D;161202;000000;68300;68431;67678;68378;86995
Eu;D;161203;000000;68350;68847;68171;68360;70557
Eu;D;161206;000000;68222;68889;67704;68879;78327
Eu;D;161207;000000;68820;69076;68454;68635;77704
Eu;D;161208;000000;68650;68844;68032;68160;63932
Eu;D;161209;000000;68290;68900;67210;67298;108112
Eu;D;161210;000000;67271;67387;65613;65970;88451
Eu;D;161213;000000;67126;67126;65991;66472;7693
Eu;D;161214;000000;66931;66970;65815;65952;22651
Eu;D;161215;000000;66280;67200;66048;66849;28456
Eu;D;161216;000000;66802;66802;65546;65800;101529
Eu;D;161217;000000;65898;66862;65523;66260;84460
Eu;D;161220;000000;66170;66342;65800;65928;53831
Eu;D;161221;000000;65900;65925;65031;65229;66907
Eu;D;161222;000000;65210;65284;64838;65172;73283
Eu;D;161223;000000;65101;65240;64801;64980;67605
Eu;D;161224;000000;65041;65468;64785;65100;73482
Eu;D;161227;000000;65101;65248;64796;65090;51498
Eu;D;161228;000000;65090;65100;64570;64720;50542
Eu;D;161229;000000;64686;64877;63757;64108;83614
Eu;D;161230;000000;64200;64888;64100;64570;95903
Eu;D;161231;000000;64660;66227;64660;65745;129365
Eu;D;170104;000000;65555;65555;63651;64460;90106
Eu;D;170105;000000;64459;64977;64075;64440;63836
Eu;D;170106;000000;64500;64877;63417;64084;88144
Eu;D;170107;000000;64034;64381;63660;63890;62510
Eu;D;170110;000000;63949;64610;63772;64555;62715
Eu;D;170111;000000;64600;64811;64346;64593;72512
Eu;D;170112;000000;64600;64695;64068;64172;102068
Eu;D;170113;000000;64299;64599;63915;64050;89715
Eu;D;170114;000000;64100;64565;63944;64504;86406
Eu;D;170117;000000;64447;64526;63947;64380;69167
Eu;D;170118;000000;64469;64648;64101;64544;98244
Eu;D;170119;000000;64500;64500;64032;64262;72422
Eu;D;170120;000000;64265;65219;63939;64610;146692
Eu;D;170121;000000;64699;64977;64358;64797;69855
Eu;D;170124;000000;64900;65048;64500;64812;73600
Eu;D;170125;000000;64750;64750;64351;64466;44624
Eu;D;170126;000000;64390;64870;64154;64810;81725
Eu;D;170127;000000;64790;65760;64621;65458;100525
Eu;D;170128;000000;65450;65460;64566;64830;85211
Eu;D;170131;000000;64930;65419;64517;64894;82710
Eu;D;170201;000000;64877;65898;64850;65724;76606
Eu;D;170202;000000;65725;65927;65379;65524;61958
Eu;D;170203;000000;65507;65585;63943;64695;83900
Eu;D;170204;000000;64645;64764;64050;64213;69001
Eu;D;170207;000000;64200;64201;63620;64033;58590
Eu;D;170208;000000;64010;64197;63719;64110;249049
Eu;D;170209;000000;64102;64239;63660;63956;308194
Eu;D;170210;000000;63918;63918;63302;63465;63147
Eu;D;170211;000000;63413;63431;62477;62477;75539
Eu;D;170214;000000;62515;62527;61982;61998;69762
Eu;D;170215;000000;62075;62189;60904;60908;73263
Eu;D;170216;000000;60902;61605;60280;61210;126455
Eu;D;170217;000000;61210;62053;60952;61987;85522
Eu;D;170218;000000;61979;62568;61740;62390;99727
Eu;D;170221;000000;62302;62358;61915;61947;58165
Eu;D;170222;000000;61944;61944;60950;60955;92904
Eu;D;170223;000000;60955;61737;60656;61709;89066
Eu;D;170225;000000;61696;62380;61400;62124;58747
Eu;D;170228;000000;62100;62100;61280;61791;74902
Eu;D;170301;000000;61756;62420;61501;62020;64187
Eu;D;170302;000000;62008;62073;61318;61760;103670
Eu;D;170303;000000;61760;62080;61600;62060;64383
Eu;D;170304;000000;62075;62399;61807;61965;77033
Eu;D;170307;000000;61989;62122;61531;61785;63355
