<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
RTS;D;220224;000000;124200;124660;108000;108300;1126882
RTS;D;220225;000000;108250;108250;65290;83310;722291
RTS;D;220226;000000;83010;100700;82000;90230;528129
RTS;D;220325;000000;68740;87800;68740;79990;9239
RTS;D;220326;000000;80000;82860;72740;75300;16845
RTS;D;220329;000000;74000;77200;71300;76300;13257
RTS;D;220330;000000;76500;92750;75100;90610;71552
RTS;D;220331;000000;91500;95890;88850;95650;49252
RTS;D;220401;000000;95000;99940;93340;98930;66658
RTS;D;220402;000000;99600;104970;97170;100000;85039
RTS;D;220405;000000;100820;103500;97430;101980;96301
RTS;D;220406;000000;102500;103200;93550;97250;121458
RTS;D;220407;000000;96960;100470;94400;99670;107440
RTS;D;220408;000000;99740;106490;99620;106000;114941
RTS;D;220409;000000;105710;109500;104160;106150;139068
RTS;D;220412;000000;105040;105040;98000;101820;100601
RTS;D;220413;000000;101980;103490;97050;100390;103718
RTS;D;220414;000000;100540;101550;98220;98780;76485
RTS;D;220415;000000;98990;99600;93050;93540;113836
RTS;D;220416;000000;92940;97140;91020;96850;142708
RTS;D;220419;000000;96650;97860;91910;92620;135928
RTS;D;220420;000000;92020;93750;88070;93750;167096
RTS;D;220421;000000;93960;96820;90220;95680;218236
RTS;D;220422;000000;95820;97200;91690;94500;241058
RTS;D;220423;000000;94160;97350;91930;92030;151861
RTS;D;220426;000000;91600;93980;89960;93350;144568
RTS;D;220427;000000;93970;98940;93510;98100;142492
RTS;D;220428;000000;98440;103500;96640;103340;148610
RTS;D;220429;000000;103510;107330;100380;101900;239978
RTS;D;220430;000000;101900;107850;101140;107850;201005
RTS;D;220505;000000;108000;113120;103200;107880;187275
RTS;D;220506;000000;108380;111990;108380;109590;172442
RTS;D;220507;000000;109400;110790;102510;103680;177295
RTS;D;220512;000000;104400;111790;101550;111660;210136
RTS;D;220513;000000;111410;112710;107230;112710;208698
RTS;D;220514;000000;112880;114290;107650;111730;197947
RTS;D;220517;000000;110910;117900;110470;116300;166613
RTS;D;220518;000000;116810;118400;114600;118150;145160
RTS;D;220519;000000;118400;121610;117570;118210;139174
RTS;D;220520;000000;117760;121320;115810;120870;177680
RTS;D;220521;000000;121190;126210;118560;121160;203375
RTS;D;220524;000000;119970;123990;119210;120190;161169
RTS;D;220525;000000;119260;123500;116190;123080;219417
