<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
BZ;D;110930;000000;103;105.82;102.35;104.26;127859
BZ;D;111001;000000;104.91;104.91;101.78;102.15;130391
BZ;D;111004;000000;101.42;102.8;100.59;100.69;111001
BZ;D;111005;000000;100.57;102.41;99.11;101.96;135651
BZ;D;111006;000000;101.81;102.84;100.66;102.77;113684
BZ;D;111007;000000;102.65;105.88;101.53;105.4;112775
BZ;D;111008;000000;105.4;106.64;104.37;105.91;98551
BZ;D;111011;000000;104.19;107.25;103.77;107.02;61351
BZ;D;111012;000000;106.6;108.5;105.2;107.76;87834
BZ;D;111013;000000;107.45;110.05;107.15;108.63;86456
BZ;D;111014;000000;108.35;109.6;107.16;109.3;108352
BZ;D;111015;000000;108.97;112.82;108.85;112.62;137830
BZ;D;111018;000000;112.85;113.86;109.72;109.81;121023
BZ;D;111019;000000;110.16;111.89;108.45;111.13;145196
BZ;D;111020;000000;111.01;111.85;108.12;108.5;133996
BZ;D;111021;000000;108.5;110.17;107.31;109.93;170157
BZ;D;111022;000000;109.91;111.88;109.25;109.79;119939
BZ;D;111025;000000;109.55;111.6;109.55;111.2;104542
BZ;D;111026;000000;111.55;112.15;109.47;111.02;137597
BZ;D;111027;000000;110.85;111.78;108.76;109.5;109325
BZ;D;111028;000000;109.5;112.79;109.5;112.35;122697
BZ;D;111029;000000;112.13;112.23;109.65;110.16;100279
BZ;D;111101;000000;109.86;110.15;108.2;109.19;98227
BZ;D;111102;000000;109.18;109.68;106.1;109.54;129408
BZ;D;111103;000000;108.86;111.47;108.56;109.73;114408
BZ;D;111104;000000;109.01;111.24;107.85;110.83;110896
BZ;D;111105;000000;110.44;112.48;110.32;112.48;95219
BZ;D;111108;000000;113.09;115.23;111.26;114.88;109881
BZ;D;111109;000000;114.6;116.48;114.2;115.14;106077
BZ;D;111110;000000;115.42;115.75;110.96;111.17;132303
BZ;D;111111;000000;111.4;112.97;110.31;111.9;58679
BZ;D;111112;000000;111.9;113.54;111.89;112.96;45394
BZ;D;111115;000000;113.35;113.57;110.53;111.27;90066
BZ;D;111116;000000;111.36;112.7;111.05;112.2;93384
BZ;D;111117;000000;112.2;112.5;110.14;110.89;132089
BZ;D;111118;000000;110.85;111.98;107.56;107.74;143111
BZ;D;111119;000000;107.54;109.99;106.97;107.81;129499
BZ;D;111122;000000;107.48;107.74;105.65;106.7;106740
BZ;D;111123;000000;106.62;109.45;106.62;108.62;121535
BZ;D;111124;000000;108.61;108.85;106.82;106.94;99566
BZ;D;111125;000000;107.3;108.09;107.04;107.76;29880
BZ;D;111126;000000;107.52;107.79;105.85;106.64;71734
BZ;D;111129;000000;107.4;109.49;107.15;108.68;121823
BZ;D;111130;000000;108.52;111;108.4;110.44;137987
BZ;D;111201;000000;110.8;112.03;109.65;110.37;139828
BZ;D;111202;000000;110.75;111.24;108.18;109.05;102036
BZ;D;111203;000000;109.09;110.41;108.62;110.3;82993
